country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Greece,EL,2021-W40,subnational,EL53,Dytiki Makedonia,476,77388,267008,28983.40125,0.615082442,TESSy
Greece,EL,2021-W41,subnational,EL53,Dytiki Makedonia,469,64002,267008,23970.06831,0.7327896,TESSy
Greece,EL,2021-W42,subnational,EL53,Dytiki Makedonia,571,80634,267008,30199.09516,0.708138006,TESSy
Greece,EL,2021-W43,subnational,EL53,Dytiki Makedonia,738,78828,267008,29522.71093,0.936215558,TESSy
Greece,EL,2021-W44,subnational,EL53,Dytiki Makedonia,1486,100424,267008,37610.8581,1.479725962,TESSy
Greece,EL,2021-W45,subnational,EL53,Dytiki Makedonia,1839,121722,267008,45587.39813,1.510819737,TESSy
Greece,EL,2021-W46,subnational,EL53,Dytiki Makedonia,1858,118434,267008,44355.97435,1.568806255,TESSy
Greece,EL,2021-W47,subnational,EL53,Dytiki Makedonia,1752,118407,267008,44345.8623,1.479642251,TESSy
Greece,EL,2021-W48,subnational,EL53,Dytiki Makedonia,1524,113273,267008,42423.07347,1.345422122,TESSy
Greece,EL,2021-W49,subnational,EL53,Dytiki Makedonia,1445,108744,267008,40726.86961,1.328808946,TESSy
Greece,EL,2021-W14,subnational,EL54,Ipeiros,235,17897,333696,5363.264768,1.313069229,TESSy
Greece,EL,2021-W15,subnational,EL54,Ipeiros,202,26142,333696,7834.076525,0.77270293,TESSy
Greece,EL,2021-W16,subnational,EL54,Ipeiros,299,33778,333696,10122.38684,0.885191545,TESSy
Greece,EL,2021-W17,subnational,EL54,Ipeiros,262,25085,333696,7517.321155,1.044448874,TESSy
Greece,EL,2021-W18,subnational,EL54,Ipeiros,308,72269,333696,21657.13703,0.426185501,TESSy
Greece,EL,2021-W19,subnational,EL54,Ipeiros,344,50714,333696,15197.66494,0.678313681,TESSy
Greece,EL,2021-W20,subnational,EL54,Ipeiros,320,122082,333696,36584.79574,0.262118904,TESSy
Greece,EL,2021-W21,subnational,EL54,Ipeiros,228,101205,333696,30328.50259,0.225285312,TESSy
Greece,EL,2021-W22,subnational,EL54,Ipeiros,135,90980,333696,27264.3364,0.14838426,TESSy
Greece,EL,2021-W23,subnational,EL54,Ipeiros,77,90424,333696,27097.71768,0.085154384,TESSy
Greece,EL,2021-W24,subnational,EL54,Ipeiros,42,79831,333696,23923.27148,0.052611141,TESSy
Greece,EL,2021-W25,subnational,EL54,Ipeiros,42,76049,333696,22789.90458,0.055227551,TESSy
Greece,EL,2021-W26,subnational,EL54,Ipeiros,132,40337,333696,12087.94831,0.327242978,TESSy
Greece,EL,2021-W27,subnational,EL54,Ipeiros,414,41757,333696,12513.48533,0.991450535,TESSy
Greece,EL,2021-W28,subnational,EL54,Ipeiros,418,34633,333696,10378.60807,1.206941357,TESSy
Greece,EL,2021-W29,subnational,EL54,Ipeiros,293,31085,333696,9315.364883,0.942576806,TESSy
Greece,EL,2021-W30,subnational,EL54,Ipeiros,346,29822,333696,8936.876678,1.160217289,TESSy
Greece,EL,2021-W31,subnational,EL54,Ipeiros,439,29434,333696,8820.603184,1.491472447,TESSy
Greece,EL,2021-W32,subnational,EL54,Ipeiros,582,24863,333696,7450.793537,2.340827736,TESSy
Greece,EL,2021-W33,subnational,EL54,Ipeiros,635,27730,333696,8309.958765,2.289938695,TESSy
Greece,EL,2021-W34,subnational,EL54,Ipeiros,450,26019,333696,7797.216628,1.729505361,TESSy
Greece,EL,2021-W35,subnational,EL54,Ipeiros,514,24773,333696,7423.822881,2.074839543,TESSy
Greece,EL,2021-W36,subnational,EL54,Ipeiros,431,25464,333696,7630.897583,1.692585611,TESSy
Greece,EL,2021-W37,subnational,EL54,Ipeiros,393,30162,333696,9038.765823,1.302963994,TESSy
Greece,EL,2021-W38,subnational,EL54,Ipeiros,293,67066,333696,20097.93345,0.43688307,TESSy
Greece,EL,2021-W39,subnational,EL54,Ipeiros,290,112978,333696,33856.56406,0.256687143,TESSy
Greece,EL,2021-W40,subnational,EL54,Ipeiros,255,83716,333696,25087.50479,0.304601271,TESSy
Greece,EL,2021-W41,subnational,EL54,Ipeiros,308,72526,333696,21734.15324,0.424675289,TESSy
Greece,EL,2021-W42,subnational,EL54,Ipeiros,400,86692,333696,25979.33448,0.46140359,TESSy
Greece,EL,2021-W43,subnational,EL54,Ipeiros,561,84465,333696,25311.96059,0.66418043,TESSy
Greece,EL,2021-W44,subnational,EL54,Ipeiros,1327,108859,333696,32622.20704,1.219008075,TESSy
Greece,EL,2021-W45,subnational,EL54,Ipeiros,1684,131906,333696,39528.79267,1.276666717,TESSy
Greece,EL,2021-W46,subnational,EL54,Ipeiros,1569,128050,333696,38373.2499,1.225302616,TESSy
Greece,EL,2021-W47,subnational,EL54,Ipeiros,1277,124421,333696,37285.73312,1.026354072,TESSy
Greece,EL,2021-W48,subnational,EL54,Ipeiros,1104,117340,333696,35163.74185,0.940855633,TESSy
Greece,EL,2021-W49,subnational,EL54,Ipeiros,1091,110884,333696,33229.0468,0.983911114,TESSy
Greece,EL,2021-W14,subnational,EL61,Thessalia,1009,38394,718640,5342.591562,2.628014794,TESSy
Greece,EL,2021-W15,subnational,EL61,Thessalia,1080,55992,718640,7791.383725,1.928846978,TESSy
Greece,EL,2021-W16,subnational,EL61,Thessalia,940,70099,718640,9754.397195,1.340960641,TESSy
Greece,EL,2021-W17,subnational,EL61,Thessalia,845,50664,718640,7049.983302,1.66785094,TESSy
Greece,EL,2021-W18,subnational,EL61,Thessalia,911,143675,718640,19992.62496,0.63406995,TESSy
Greece,EL,2021-W19,subnational,EL61,Thessalia,947,95808,718640,13331.84905,0.988435204,TESSy
Greece,EL,2021-W20,subnational,EL61,Thessalia,798,243954,718640,33946.6214,0.327110849,TESSy
Greece,EL,2021-W21,subnational,EL61,Thessalia,698,203603,718640,28331.7099,0.342824025,TESSy
Greece,EL,2021-W22,subnational,EL61,Thessalia,477,181328,718640,25232.10509,0.263059208,TESSy
Greece,EL,2021-W23,subnational,EL61,Thessalia,314,180455,718640,25110.62563,0.174004599,TESSy
Greece,EL,2021-W24,subnational,EL61,Thessalia,179,156998,718640,21846.54347,0.114014191,TESSy
Greece,EL,2021-W25,subnational,EL61,Thessalia,168,151139,718640,21031.25348,0.111155956,TESSy
Greece,EL,2021-W26,subnational,EL61,Thessalia,323,79382,718640,11046.14271,0.40689325,TESSy
Greece,EL,2021-W27,subnational,EL61,Thessalia,812,85567,718640,11906.79617,0.94896397,TESSy
Greece,EL,2021-W28,subnational,EL61,Thessalia,1087,74805,718640,10409.24524,1.453111423,TESSy
Greece,EL,2021-W29,subnational,EL61,Thessalia,824,67170,718640,9346.821774,1.226738127,TESSy
Greece,EL,2021-W30,subnational,EL61,Thessalia,692,64775,718640,9013.553379,1.068313393,TESSy
Greece,EL,2021-W31,subnational,EL61,Thessalia,689,61231,718640,8520.399644,1.125247015,TESSy
Greece,EL,2021-W32,subnational,EL61,Thessalia,844,48846,718640,6797.005455,1.727879458,TESSy
Greece,EL,2021-W33,subnational,EL61,Thessalia,1002,56965,718640,7926.778359,1.758974809,TESSy
Greece,EL,2021-W34,subnational,EL61,Thessalia,1059,57748,718640,8035.734165,1.833829743,TESSy
Greece,EL,2021-W35,subnational,EL61,Thessalia,1018,54930,718640,7643.604586,1.853267795,TESSy
Greece,EL,2021-W36,subnational,EL61,Thessalia,948,55704,718640,7751.308026,1.70185265,TESSy
Greece,EL,2021-W37,subnational,EL61,Thessalia,1217,74114,718640,10313.09139,1.642064927,TESSy
Greece,EL,2021-W38,subnational,EL61,Thessalia,1347,157453,718640,21909.85751,0.855493385,TESSy
Greece,EL,2021-W39,subnational,EL61,Thessalia,1763,262281,718640,36496.85517,0.672179838,TESSy
Greece,EL,2021-W40,subnational,EL61,Thessalia,1942,202061,718640,28117.13793,0.961095907,TESSy
Greece,EL,2021-W41,subnational,EL61,Thessalia,2388,167943,718640,23369.55917,1.421911006,TESSy
Greece,EL,2021-W42,subnational,EL61,Thessalia,3309,219116,718640,30490.3707,1.510159003,TESSy
Greece,EL,2021-W43,subnational,EL61,Thessalia,3894,212352,718640,29549.14839,1.83374774,TESSy
Greece,EL,2021-W44,subnational,EL61,Thessalia,6096,279626,718640,38910.44195,2.180054787,TESSy
Greece,EL,2021-W45,subnational,EL61,Thessalia,5387,333540,718640,46412.66837,1.615098639,TESSy
Greece,EL,2021-W46,subnational,EL61,Thessalia,4481,325831,718640,45339.94768,1.375252815,TESSy
Greece,EL,2021-W47,subnational,EL61,Thessalia,3674,319558,718640,44467.04887,1.149713041,TESSy
Greece,EL,2021-W48,subnational,EL61,Thessalia,2947,302106,718640,42038.57286,0.975485426,TESSy
Greece,EL,2021-W49,subnational,EL61,Thessalia,2160,286762,718640,39903.4287,0.753237877,TESSy
Greece,EL,2021-W14,subnational,EL62,Ionia Nisia,106,9954,203869,4882.547126,1.064898533,TESSy
Greece,EL,2021-W15,subnational,EL62,Ionia Nisia,127,15163,203869,7437.619256,0.837565126,TESSy
Greece,EL,2021-W16,subnational,EL62,Ionia Nisia,89,19742,203869,9683.669415,0.45081552,TESSy
Greece,EL,2021-W17,subnational,EL62,Ionia Nisia,73,12296,203869,6031.324037,0.593689005,TESSy
Greece,EL,2021-W18,subnational,EL62,Ionia Nisia,249,38760,203869,19012.20882,0.642414861,TESSy
Greece,EL,2021-W19,subnational,EL62,Ionia Nisia,71,26847,203869,13168.75052,0.264461579,TESSy
Greece,EL,2021-W20,subnational,EL62,Ionia Nisia,181,73999,203869,36297.32819,0.2445979,TESSy
Greece,EL,2021-W21,subnational,EL62,Ionia Nisia,169,60224,203869,29540.53829,0.280619022,TESSy
Greece,EL,2021-W22,subnational,EL62,Ionia Nisia,114,55933,203869,27435.75531,0.203815279,TESSy
Greece,EL,2021-W23,subnational,EL62,Ionia Nisia,74,57312,203869,28112.17007,0.129117811,TESSy
Greece,EL,2021-W24,subnational,EL62,Ionia Nisia,21,54242,203869,26606.30111,0.038715387,TESSy
Greece,EL,2021-W25,subnational,EL62,Ionia Nisia,27,48182,203869,23633.80406,0.056037524,TESSy
Greece,EL,2021-W26,subnational,EL62,Ionia Nisia,49,27840,203869,13655.82801,0.176005747,TESSy
Greece,EL,2021-W27,subnational,EL62,Ionia Nisia,154,30175,203869,14801.17134,0.510356255,TESSy
Greece,EL,2021-W28,subnational,EL62,Ionia Nisia,285,26803,203869,13147.16803,1.063313808,TESSy
Greece,EL,2021-W29,subnational,EL62,Ionia Nisia,399,26099,203869,12801.84825,1.528794207,TESSy
Greece,EL,2021-W30,subnational,EL62,Ionia Nisia,528,28677,203869,14066.38577,1.841196778,TESSy
Greece,EL,2021-W31,subnational,EL62,Ionia Nisia,505,30671,203869,15044.46483,1.646506472,TESSy
Greece,EL,2021-W32,subnational,EL62,Ionia Nisia,605,26473,203869,12985.29938,2.285347335,TESSy
Greece,EL,2021-W33,subnational,EL62,Ionia Nisia,733,28196,203869,13830.44995,2.599659526,TESSy
Greece,EL,2021-W34,subnational,EL62,Ionia Nisia,669,27563,203869,13519.95644,2.427166854,TESSy
Greece,EL,2021-W35,subnational,EL62,Ionia Nisia,490,25788,203869,12649.2993,1.900108578,TESSy
Greece,EL,2021-W36,subnational,EL62,Ionia Nisia,460,24501,203869,12018.01157,1.877474389,TESSy
Greece,EL,2021-W37,subnational,EL62,Ionia Nisia,431,27752,203869,13612.66303,1.553041222,TESSy
Greece,EL,2021-W38,subnational,EL62,Ionia Nisia,291,51473,203869,25248.07597,0.565344938,TESSy
Greece,EL,2021-W39,subnational,EL62,Ionia Nisia,252,79681,203869,39084.41205,0.316261091,TESSy
Greece,EL,2021-W40,subnational,EL62,Ionia Nisia,228,55010,203869,26983.0136,0.414470096,TESSy
Greece,EL,2021-W41,subnational,EL62,Ionia Nisia,255,42365,203869,20780.5012,0.601911956,TESSy
Greece,EL,2021-W42,subnational,EL62,Ionia Nisia,258,56310,203869,27620.67798,0.458177944,TESSy
Greece,EL,2021-W43,subnational,EL62,Ionia Nisia,507,56627,203869,27776.16999,0.895332615,TESSy
Greece,EL,2021-W44,subnational,EL62,Ionia Nisia,846,76186,203869,37370.07588,1.110440238,TESSy
Greece,EL,2021-W45,subnational,EL62,Ionia Nisia,856,91161,203869,44715.47906,0.938998036,TESSy
Greece,EL,2021-W46,subnational,EL62,Ionia Nisia,882,90079,203869,44184.74609,0.979140532,TESSy
Greece,EL,2021-W47,subnational,EL62,Ionia Nisia,886,88926,203869,43619.18683,0.996334031,TESSy
Greece,EL,2021-W48,subnational,EL62,Ionia Nisia,857,83475,203869,40945.41102,1.026654687,TESSy
Greece,EL,2021-W49,subnational,EL62,Ionia Nisia,699,78335,203869,38424.18416,0.89232144,TESSy
Greece,EL,2021-W14,subnational,EL63,Dytiki Ellada,1009,28401,655189,4334.779735,3.552691807,TESSy
Greece,EL,2021-W15,subnational,EL63,Dytiki Ellada,734,41732,655189,6369.459805,1.758842136,TESSy
Greece,EL,2021-W16,subnational,EL63,Dytiki Ellada,629,53004,655189,8089.879409,1.18670289,TESSy
Greece,EL,2021-W17,subnational,EL63,Dytiki Ellada,530,34785,655189,5309.155068,1.523645249,TESSy
Greece,EL,2021-W18,subnational,EL63,Dytiki Ellada,1144,113416,655189,17310.42493,1.008676025,TESSy
Greece,EL,2021-W19,subnational,EL63,Dytiki Ellada,1214,77095,655189,11766.83369,1.574680589,TESSy
Greece,EL,2021-W20,subnational,EL63,Dytiki Ellada,874,205505,655189,31365.75858,0.425293788,TESSy
Greece,EL,2021-W21,subnational,EL63,Dytiki Ellada,562,165184,655189,25211.65648,0.340226656,TESSy
Greece,EL,2021-W22,subnational,EL63,Dytiki Ellada,374,150211,655189,22926.36171,0.248983097,TESSy
Greece,EL,2021-W23,subnational,EL63,Dytiki Ellada,219,148553,655189,22673.30495,0.147422132,TESSy
Greece,EL,2021-W24,subnational,EL63,Dytiki Ellada,126,121675,655189,18570.97723,0.103554551,TESSy
Greece,EL,2021-W25,subnational,EL63,Dytiki Ellada,77,115337,655189,17603.62277,0.066760883,TESSy
Greece,EL,2021-W26,subnational,EL63,Dytiki Ellada,156,58475,655189,8924.905638,0.266780676,TESSy
Greece,EL,2021-W27,subnational,EL63,Dytiki Ellada,498,63784,655189,9735.206177,0.780760065,TESSy
Greece,EL,2021-W28,subnational,EL63,Dytiki Ellada,748,52197,655189,7966.708843,1.43303255,TESSy
Greece,EL,2021-W29,subnational,EL63,Dytiki Ellada,668,47748,655189,7287.668139,1.399011477,TESSy
Greece,EL,2021-W30,subnational,EL63,Dytiki Ellada,793,50295,655189,7676.410929,1.576697485,TESSy
Greece,EL,2021-W31,subnational,EL63,Dytiki Ellada,884,49041,655189,7485.015774,1.802573357,TESSy
Greece,EL,2021-W32,subnational,EL63,Dytiki Ellada,1406,40193,655189,6134.565751,3.498121563,TESSy
Greece,EL,2021-W33,subnational,EL63,Dytiki Ellada,1784,44818,655189,6840.468933,3.980543532,TESSy
Greece,EL,2021-W34,subnational,EL63,Dytiki Ellada,2053,44841,655189,6843.979371,4.578399233,TESSy
Greece,EL,2021-W35,subnational,EL63,Dytiki Ellada,1489,43557,655189,6648.005385,3.41850908,TESSy
Greece,EL,2021-W36,subnational,EL63,Dytiki Ellada,978,42793,655189,6531.39781,2.285420513,TESSy
Greece,EL,2021-W37,subnational,EL63,Dytiki Ellada,835,57781,655189,8818.982004,1.445111715,TESSy
Greece,EL,2021-W38,subnational,EL63,Dytiki Ellada,796,126735,655189,19343.27347,0.628082219,TESSy
Greece,EL,2021-W39,subnational,EL63,Dytiki Ellada,642,222293,655189,33928.07266,0.288808015,TESSy
Greece,EL,2021-W40,subnational,EL63,Dytiki Ellada,590,162915,655189,24865.3442,0.362152042,TESSy
Greece,EL,2021-W41,subnational,EL63,Dytiki Ellada,856,136469,655189,20828.95165,0.627248679,TESSy
Greece,EL,2021-W42,subnational,EL63,Dytiki Ellada,1104,168794,655189,25762.64254,0.654051684,TESSy
Greece,EL,2021-W43,subnational,EL63,Dytiki Ellada,1464,163727,655189,24989.2779,0.894171395,TESSy
Greece,EL,2021-W44,subnational,EL63,Dytiki Ellada,2438,211829,655189,32330.97625,1.150928343,TESSy
Greece,EL,2021-W45,subnational,EL63,Dytiki Ellada,2758,257327,655189,39275.23203,1.071788036,TESSy
Greece,EL,2021-W46,subnational,EL63,Dytiki Ellada,2954,254153,655189,38790.79166,1.162292005,TESSy
Greece,EL,2021-W47,subnational,EL63,Dytiki Ellada,2808,253991,655189,38766.06597,1.105550984,TESSy
Greece,EL,2021-W48,subnational,EL63,Dytiki Ellada,2355,239438,655189,36544.87484,0.983553154,TESSy
Greece,EL,2021-W49,subnational,EL63,Dytiki Ellada,1950,229537,655189,35033.70783,0.84953624,TESSy
Greece,EL,2021-W14,subnational,EL64,Sterea Ellada,667,27373,555960,4923.555651,2.436707705,TESSy
Greece,EL,2021-W15,subnational,EL64,Sterea Ellada,667,40383,555960,7263.652061,1.651685115,TESSy
Greece,EL,2021-W16,subnational,EL64,Sterea Ellada,698,50418,555960,9068.638032,1.384426197,TESSy
Greece,EL,2021-W17,subnational,EL64,Sterea Ellada,559,33801,555960,6079.753939,1.653797225,TESSy
Greece,EL,2021-W18,subnational,EL64,Sterea Ellada,618,101182,555960,18199.51076,0.610780574,TESSy
Greece,EL,2021-W19,subnational,EL64,Sterea Ellada,587,63876,555960,11489.31578,0.918968001,TESSy
Greece,EL,2021-W20,subnational,EL64,Sterea Ellada,466,175366,555960,31542.91676,0.265729959,TESSy
Greece,EL,2021-W21,subnational,EL64,Sterea Ellada,417,152577,555960,27443.88085,0.273304627,TESSy
Greece,EL,2021-W22,subnational,EL64,Sterea Ellada,256,134995,555960,24281.42312,0.189636653,TESSy
Greece,EL,2021-W23,subnational,EL64,Sterea Ellada,245,134793,555960,24245.08957,0.18176018,TESSy
Greece,EL,2021-W24,subnational,EL64,Sterea Ellada,129,124047,555960,22312.21671,0.103992841,TESSy
Greece,EL,2021-W25,subnational,EL64,Sterea Ellada,78,111536,555960,20061.87496,0.069932578,TESSy
Greece,EL,2021-W26,subnational,EL64,Sterea Ellada,128,60169,555960,10822.54119,0.212734132,TESSy
Greece,EL,2021-W27,subnational,EL64,Sterea Ellada,269,65667,555960,11811.46126,0.409642591,TESSy
Greece,EL,2021-W28,subnational,EL64,Sterea Ellada,400,55362,555960,9957.910641,0.72251725,TESSy
Greece,EL,2021-W29,subnational,EL64,Sterea Ellada,636,51764,555960,9310.74178,1.228653118,TESSy
Greece,EL,2021-W30,subnational,EL64,Sterea Ellada,632,50276,555960,9043.096626,1.257061023,TESSy
Greece,EL,2021-W31,subnational,EL64,Sterea Ellada,844,46846,555960,8426.145766,1.801647953,TESSy
Greece,EL,2021-W32,subnational,EL64,Sterea Ellada,972,36036,555960,6481.761278,2.697302697,TESSy
Greece,EL,2021-W33,subnational,EL64,Sterea Ellada,1010,39832,555960,7164.544212,2.535649729,TESSy
Greece,EL,2021-W34,subnational,EL64,Sterea Ellada,950,41922,555960,7540.470537,2.266113258,TESSy
Greece,EL,2021-W35,subnational,EL64,Sterea Ellada,732,41006,555960,7375.710483,1.785104619,TESSy
Greece,EL,2021-W36,subnational,EL64,Sterea Ellada,539,38688,555960,6958.774013,1.393196857,TESSy
Greece,EL,2021-W37,subnational,EL64,Sterea Ellada,509,49446,555960,8893.80531,1.029405816,TESSy
Greece,EL,2021-W38,subnational,EL64,Sterea Ellada,524,101016,555960,18169.65249,0.518729706,TESSy
Greece,EL,2021-W39,subnational,EL64,Sterea Ellada,540,172779,555960,31077.59551,0.312537982,TESSy
Greece,EL,2021-W40,subnational,EL64,Sterea Ellada,639,129192,555960,23237.643,0.49461267,TESSy
Greece,EL,2021-W41,subnational,EL64,Sterea Ellada,624,105109,555960,18905.85654,0.593669429,TESSy
Greece,EL,2021-W42,subnational,EL64,Sterea Ellada,779,130476,555960,23468.59486,0.597044667,TESSy
Greece,EL,2021-W43,subnational,EL64,Sterea Ellada,794,127200,555960,22879.34384,0.624213836,TESSy
Greece,EL,2021-W44,subnational,EL64,Sterea Ellada,1478,167441,555960,30117.45449,0.882698981,TESSy
Greece,EL,2021-W45,subnational,EL64,Sterea Ellada,1795,202765,555960,36471.149,0.885261263,TESSy
Greece,EL,2021-W46,subnational,EL64,Sterea Ellada,1940,200200,555960,36009.78488,0.969030969,TESSy
Greece,EL,2021-W47,subnational,EL64,Sterea Ellada,1967,202101,555960,36351.71595,0.973275738,TESSy
Greece,EL,2021-W48,subnational,EL64,Sterea Ellada,1898,193729,555960,34845.85222,0.979719092,TESSy
Greece,EL,2021-W49,subnational,EL64,Sterea Ellada,1632,185101,555960,33293.94201,0.881680812,TESSy
Greece,EL,2021-W14,subnational,EL65,Peloponnisos,514,25600,574447,4456.459865,2.0078125,TESSy
Greece,EL,2021-W15,subnational,EL65,Peloponnisos,571,41367,574447,7201.186532,1.380327314,TESSy
Greece,EL,2021-W16,subnational,EL65,Peloponnisos,444,52376,574447,9117.638355,0.847716511,TESSy
Greece,EL,2021-W17,subnational,EL65,Peloponnisos,389,33033,574447,5750.39995,1.177610269,TESSy
Greece,EL,2021-W18,subnational,EL65,Peloponnisos,404,103856,574447,18079.30061,0.389000154,TESSy
Greece,EL,2021-W19,subnational,EL65,Peloponnisos,404,71105,574447,12377.99136,0.568173827,TESSy
Greece,EL,2021-W20,subnational,EL65,Peloponnisos,287,190285,574447,33124.90099,0.150826392,TESSy
Greece,EL,2021-W21,subnational,EL65,Peloponnisos,259,152130,574447,26482.86091,0.170249129,TESSy
Greece,EL,2021-W22,subnational,EL65,Peloponnisos,204,139246,574447,24240.00822,0.146503311,TESSy
Greece,EL,2021-W23,subnational,EL65,Peloponnisos,111,139075,574447,24210.24046,0.079813051,TESSy
Greece,EL,2021-W24,subnational,EL65,Peloponnisos,99,122033,574447,21243.5612,0.081125597,TESSy
Greece,EL,2021-W25,subnational,EL65,Peloponnisos,77,116308,574447,20246.95055,0.066203529,TESSy
Greece,EL,2021-W26,subnational,EL65,Peloponnisos,109,63439,574447,11043.49052,0.171818597,TESSy
Greece,EL,2021-W27,subnational,EL65,Peloponnisos,352,69063,574447,12022.51905,0.509679568,TESSy
Greece,EL,2021-W28,subnational,EL65,Peloponnisos,733,58883,574447,10250.37993,1.244841465,TESSy
Greece,EL,2021-W29,subnational,EL65,Peloponnisos,865,55364,574447,9637.79078,1.562387111,TESSy
Greece,EL,2021-W30,subnational,EL65,Peloponnisos,868,56149,574447,9774.443943,1.545886837,TESSy
Greece,EL,2021-W31,subnational,EL65,Peloponnisos,1034,55377,574447,9640.053826,1.867201185,TESSy
Greece,EL,2021-W32,subnational,EL65,Peloponnisos,1303,46018,574447,8010.834768,2.831500717,TESSy
Greece,EL,2021-W33,subnational,EL65,Peloponnisos,1512,50439,574447,8780.444497,2.997680366,TESSy
Greece,EL,2021-W34,subnational,EL65,Peloponnisos,1316,50331,574447,8761.643807,2.614690747,TESSy
Greece,EL,2021-W35,subnational,EL65,Peloponnisos,1209,47741,574447,8310.775407,2.532414487,TESSy
Greece,EL,2021-W36,subnational,EL65,Peloponnisos,994,45092,574447,7849.636259,2.204382152,TESSy
Greece,EL,2021-W37,subnational,EL65,Peloponnisos,932,54559,574447,9497.656007,1.708242453,TESSy
Greece,EL,2021-W38,subnational,EL65,Peloponnisos,755,112343,574447,19556.72151,0.672048993,TESSy
Greece,EL,2021-W39,subnational,EL65,Peloponnisos,596,188989,574447,32899.29271,0.31536227,TESSy
Greece,EL,2021-W40,subnational,EL65,Peloponnisos,657,140008,574447,24372.65753,0.469258899,TESSy
Greece,EL,2021-W41,subnational,EL65,Peloponnisos,887,112487,574447,19581.78909,0.788535564,TESSy
Greece,EL,2021-W42,subnational,EL65,Peloponnisos,1225,144474,574447,25150.10088,0.847903429,TESSy
Greece,EL,2021-W43,subnational,EL65,Peloponnisos,1583,143036,574447,24899.77317,1.106714394,TESSy
Greece,EL,2021-W44,subnational,EL65,Peloponnisos,2201,186751,574447,32509.70063,1.17857468,TESSy
Greece,EL,2021-W45,subnational,EL65,Peloponnisos,1957,224600,574447,39098.4721,0.871326803,TESSy
Greece,EL,2021-W46,subnational,EL65,Peloponnisos,1959,218891,574447,38104.64673,0.894965988,TESSy
Greece,EL,2021-W47,subnational,EL65,Peloponnisos,1717,216377,574447,37667.00844,0.793522417,TESSy
Greece,EL,2021-W48,subnational,EL65,Peloponnisos,1746,205015,574447,35689.10622,0.851645002,TESSy
Greece,EL,2021-W49,subnational,EL65,Peloponnisos,1694,198219,574447,34506.05539,0.854610305,TESSy
Hungary,HU,2020-W10,national,HU,Hungary,9,318,9769526,3.255019742,2.830188679,TESSy
Hungary,HU,2020-W11,national,HU,Hungary,30,1232,9769526,12.61064252,2.435064935,TESSy
Hungary,HU,2020-W12,national,HU,Hungary,126,4534,9769526,46.4096211,2.779003088,TESSy
Hungary,HU,2020-W13,national,HU,Hungary,279,8416,9769526,86.14542814,3.315114068,TESSy
Hungary,HU,2020-W14,national,HU,Hungary,296,9695,9769526,99.23715849,3.053120165,TESSy
Hungary,HU,2020-W15,national,HU,Hungary,711,12154,9769526,124.407264,5.84992595,TESSy
Hungary,HU,2020-W16,national,HU,Hungary,523,13838,9769526,141.6445383,3.779447897,TESSy
Hungary,HU,2020-W17,national,HU,Hungary,602,16894,9769526,172.9254828,3.563395288,TESSy
Hungary,HU,2020-W18,national,HU,Hungary,454,19890,9769526,203.5922725,2.282554047,TESSy
Hungary,HU,2020-W19,national,HU,Hungary,249,29139,9769526,298.2642147,0.854524864,TESSy
Hungary,HU,2020-W20,national,HU,Hungary,251,26030,9769526,266.4407669,0.964271994,TESSy
Hungary,HU,2020-W21,national,HU,Hungary,220,24758,9769526,253.420688,0.888601664,TESSy
Hungary,HU,2020-W22,national,HU,Hungary,137,25990,9769526,266.0313305,0.527125818,TESSy
Hungary,HU,2020-W23,national,HU,Hungary,122,22542,9769526,230.7379089,0.54121196,TESSy
Hungary,HU,2020-W24,national,HU,Hungary,61,24420,9769526,249.96095,0.24979525,TESSy
Hungary,HU,2020-W25,national,HU,Hungary,32,22516,9769526,230.4717752,0.142121158,TESSy
Hungary,HU,2020-W26,national,HU,Hungary,43,17210,9769526,176.1600307,0.249854736,TESSy
Hungary,HU,2020-W27,national,HU,Hungary,44,11054,9769526,113.1477617,0.398045956,TESSy
Hungary,HU,2020-W28,national,HU,Hungary,57,10319,9769526,105.624367,0.552379107,TESSy
Hungary,HU,2020-W29,national,HU,Hungary,90,14216,9769526,145.5137127,0.633089477,TESSy
Hungary,HU,2020-W30,national,HU,Hungary,112,18032,9769526,184.5739496,0.621118012,TESSy
Hungary,HU,2020-W31,national,HU,Hungary,96,17577,9769526,179.9166101,0.546168288,TESSy
Hungary,HU,2020-W32,national,HU,Hungary,187,14904,9769526,152.5560196,1.254696726,TESSy
Hungary,HU,2020-W33,national,HU,Hungary,215,19098,9769526,195.4854309,1.125772332,TESSy
Hungary,HU,2020-W34,national,HU,Hungary,245,17583,9769526,179.9780255,1.393391344,TESSy
Hungary,HU,2020-W35,national,HU,Hungary,948,33703,9769526,344.9809131,2.812805982,TESSy
Hungary,HU,2020-W36,national,HU,Hungary,2814,56204,9769526,575.2991496,5.006761085,TESSy
Hungary,HU,2020-W37,national,HU,Hungary,4197,74992,9769526,767.6114481,5.59659697,TESSy
Hungary,HU,2020-W38,national,HU,Hungary,5706,78224,9769526,800.6939129,7.29443649,TESSy
Hungary,HU,2020-W39,national,HU,Hungary,5855,63989,9769526,654.9857178,9.150010158,TESSy
Hungary,HU,2020-W40,national,HU,Hungary,6761,68125,9769526,697.3214463,9.92440367,TESSy
Hungary,HU,2020-W41,national,HU,Hungary,7360,68499,9769526,701.1496771,10.7446824,TESSy
